0.00470265	0.001412938	-0.000947115	-0.003313116	0.003996797	0.002767349	0.00514181	6.13E-05	0.000475712	-0.004792435	0.00154562	-0.004960659	-0.000803898	-9.60E-05	0.003773254	-0.001514596	-0.002099782	0.004180134	0.001339523	-0.004466845	0.003400144	-0.003844843	0.001534928	0.002756239	-0.004446166	0.002525203	0.000866802	-0.000564761	0.002376399	-0.005038601	-0.002701848	-0.00460645	0.001890641	0.003648667	0.002238562	-0.003271979	-0.004253987	-0.003937476	-0.000377787	0.004960361	-0.000306829	-0.001026592	0.000595332	0.005150796	0.000156358	0.001808276	-0.002955081	-0.002991915	0.002374591	0.00437504	0.002357066	-0.00126806	0.002490675	-0.004244436	0.002089601	0.000742009	-0.003703905	0.004188052	-0.00513577	0.002538377	-0.003206552	-0.003442943	-0.001125422	-0.002611507	0.003190294	0.004224428	0.000651462	0.000458074	-0.000658384	0.00173961	-0.002508096	-0.000224515	0.004749982	-0.00180297	0.003992803	0.003445826	0.001837302	0.004484893	0.001143783	0.001055538	-0.000149307	-0.002869372	0.001115956	-0.001757179	-3.70E-05	-0.000501151	0.004336693	-0.001439125	-0.002295728	0.00311642	-0.001577392	-0.00129293	0.001983347	-0.003907991	-0.000266242	8.80E-05	-0.001645874	-0.002661206	0.002098057	-0.004448532	-0.004051047
0.004869442	0.003174031	-0.003704899	0.001839811	-0.001460587	0.001287364	-0.002975715	0.002459046	-0.003141339	0.000750926	0.004425864	0.003034618	-0.004093777	-0.001253641	-0.001120106	0.001987613	0.001235578	0.000203986	0.000121919	-0.004057976	-0.001558843	0.003046475	-0.001075258	0.001292379	-0.001706223	0.000486403	0.003708957	-0.004320491	-0.002657995	-0.004853633	0.002417031	-0.004268471	-0.001979879	0.001305552	-0.003949205	-0.003699971	-0.002794185	-0.004714414	0.000597282	0.004009458	-0.002735169	0.002916872	0.004401598	-0.001184514	-0.000886089	-0.002607672	-0.001785352	-0.004115869	6.82E-05	0.004712146	-0.003598832	0.000716675	-0.000813499	-0.002497284	0.002834247	-0.001738292	5.52E-05	-0.002256747	-0.000361366	-0.004186172	0.002055153	-0.002148503	0.004185794	0.002704609	0.001248753	-0.002581286	-0.001246479	-0.004340903	0.003728938	0.000661665	-0.005005558	-0.001408559	0.005125521	0.004258069	3.61E-05	-0.004247163	0.002934255	0.000747452	-0.000351037	0.00466912	0.001415302	-0.000888461	-0.00225738	0.003237553	0.004557808	0.001177134	-0.004702264	-0.002200371	0.001621395	-0.00200248	-0.00092525	0.001547511	0.003671677	-0.001487887	0.00141495	-0.002764094	-0.004386675	-0.001682433	-0.002307792	0.002405922	0.000700731
-0.000728831	-0.004529523	0.002365448	-0.003262302	0.002558791	-0.002684444	0.00226284	-0.003760328	-0.002992013	0.002033085	0.000503344	-0.003381267	0.000665748	0.003892337	-0.00118661	0.003052407	0.004854383	0.003870929	-0.001460772	-0.002526589	0.002254457	-0.001962674	-0.002357102	0.003049643	-0.002039306	-0.003393529	-0.003194226	0.004047555	-0.000495723	0.00464449	7.67E-06	0.003352335	0.001446745	0.001247101	-0.004242981	-0.00123093	-0.004490075	-0.002001959	-0.003990692	-0.00275817	0.001317601	0.002388047	-0.004879092	0.002181887	-0.004711782	-0.004399831	0.001283211	-0.003284338	-0.000920969	-0.002511444	0.004313537	-0.002424767	7.34E-05	0.004199318	0.004121264	0.003963444	-0.004562725	0.002961626	-0.004978452	0.004030685	-0.001815361	0.001028168	-0.003559448	-0.00132662	-0.002768283	-0.000126578	-0.00067924	-0.001465182	-0.003101627	0.00291974	0.002242485	-0.001117961	0.002837141	0.004256285	7.14E-05	0.002750918	-0.003996746	-0.00394955	0.001664997	0.002749972	-0.000803479	-0.004216317	0.004100574	-0.001182351	0.004091346	-0.003201101	-0.001493404	-0.002450141	-0.000890164	0.002495603	-0.002622483	0.000376116	-0.003909997	-0.003453373	0.001898308	-0.004609783	-0.00304909	-0.000825386	0.000822031	-0.002794971	-0.003379697
-0.003403672	-0.002537779	-0.002010443	-0.000153887	-0.001311294	-0.004160112	-0.002518185	5.57E-05	0.001643788	0.000195374	0.003383918	-0.003239638	0.003501704	-0.00366529	-0.00093348	0.002222412	0.002146467	-0.00369551	-0.001690074	0.001286103	-0.003560827	0.003530092	-0.003207799	-0.004667398	0.002265502	-0.00442889	0.001617793	0.000469016	0.00192108	-0.001421003	0.000386259	-4.12E-05	0.003626689	0.000966841	-0.000579943	-0.002016584	0.001827576	-0.001127489	-0.00394453	5.90E-07	0.000387733	0.00401022	-0.002562041	-0.001375655	0.000138989	-0.003711496	0.002440163	0.000959052	0.004423149	-0.000406154	-0.000259759	-0.001936355	0.004744995	1.19E-05	-0.00159065	0.001335913	0.004481969	0.001765157	0.002137297	-0.003015864	0.000731914	-0.004006756	-0.003376742	0.004116357	0.001139479	-0.003252512	-0.000356553	0.004064607	-0.001307637	0.001656577	-0.002326101	0.000569684	0.00511364	0.000740706	0.004210194	-0.004589933	0.001601493	0.002146076	0.000369385	-0.002615697	-0.002270304	-0.004094938	0.005092562	-0.00341414	0.000105514	-0.002868878	0.003913141	0.003501099	-2.39E-05	0.002827668	-0.000515632	-0.001747788	0.003769087	0.00023457	-0.004671495	-0.00405607	-0.004330735	0.003465272	0.002119775	0.003610819	-0.001867349
0.001966607	-0.004471633	0.000809729	0.002022368	0.001803475	0.003485072	0.004646553	0.003213147	-0.004493572	0.004861931	-0.000404612	0.00059122	0.003751934	-5.56E-06	0.000660812	0.002316579	-0.004848914	0.0025969	0.004276522	-0.003183147	-0.00143653	0.001357156	1.52E-05	0.004454894	-0.001097515	-0.003716193	0.001146993	-0.004380442	-0.002563153	0.002678834	-0.003229029	0.003352329	-0.002401739	0.005008359	-0.001969406	0.004234213	-0.002630073	0.003902741	-0.001889243	-0.000329439	0.001705271	-0.001160763	0.001837324	0.004638199	0.00382872	0.00302384	-0.002542215	0.00124528	0.002843666	-0.000651623	0.001524983	-0.002140277	0.001680477	-0.003871551	-8.19E-05	-0.002147117	-0.003546619	-0.002170474	-0.00372285	-0.000258159	-0.004397649	-0.003310871	0.003766905	0.001601337	-0.002375084	-0.004014111	-0.002080263	-0.000702944	-0.00105502	-0.000108966	0.002617138	0.002073531	0.002630486	0.003199242	-0.000431507	0.001394598	-0.002681504	0.0006815	-0.00141372	-0.000143498	0.004198967	0.00358825	-0.002826242	-0.004206221	-0.002315602	-0.002954841	-0.004075566	-0.002228709	-0.001964302	0.003408681	0.003551	-0.003607397	0.001527603	-0.004660737	-0.004543794	0.000851856	0.000830445	-0.004346024	-0.001136227	0.004456792	0.003822988
0.003181602	0.004639831	-0.003866628	-0.004384748	-0.003698874	0.001860577	0.002769495	-0.000157567	0.000572885	0.00304673	0.004813144	0.001041133	0.00384276	0.003012448	-0.00202072	-0.003716894	-0.0013751	-0.004083074	0.002780742	-0.002982454	-0.003868778	0.000339228	0.004391566	-0.002539565	0.004084271	0.001448946	-0.00217803	-0.003323386	-0.000853425	-0.004090155	0.004376194	0.002358897	0.003059532	0.000412822	0.003796457	0.000384614	0.001892798	0.000356213	-4.17E-06	-0.00192101	0.004771879	-0.004199754	0.002867562	0.002576724	-0.004638346	-0.000163928	0.002197095	-0.002790438	0.001034472	-0.000417107	-0.001058608	-0.004193123	-0.001938702	0.000686165	0.000657892	0.003067215	-0.003596615	-0.005009469	0.003357849	0.004960185	-0.000393453	0.000259627	-0.004427736	0.003659957	0.004054516	0.000620095	0.001571585	0.001524427	-0.004240881	0.000648761	-0.0016008	0.000850407	0.001090867	0.002484665	-0.003522923	0.002540372	-0.001695864	0.001865167	0.003017414	-0.000732662	-0.001492382	0.003917728	0.004976366	-0.002760052	0.004455578	-0.003402669	-0.0037682	0.001217056	0.003065897	-0.004552934	0.000737654	0.003335851	0.003428202	-0.003955117	-0.004213805	0.001606327	-0.002308547	0.001816191	-0.003118029	0.002711664	-0.000514377
0.000458971	0.003480273	-0.000867143	-0.002747331	-0.004510312	0.001224861	0.000780254	0.000805419	-0.000808863	-0.003744758	-0.004409945	0.004436124	0.001050923	0.003261547	-0.003835332	-0.001907438	-0.00354699	-0.004707219	0.00205965	-0.004906165	0.004975176	0.002234621	0.001390948	0.000940078	-0.000156375	-0.000382256	-0.003073254	0.001604517	0.000831024	0.004482671	-0.002702641	0.001897058	-0.003204701	0.001421996	-0.002371546	-0.004897754	-2.15E-05	-0.001546902	0.002859404	-0.001170647	-0.001085663	0.003685704	-0.003334957	-0.00086737	0.000374886	0.000339177	0.004521872	0.00344881	-0.00254906	0.004258322	0.003346641	-0.000230337	-0.00245086	-0.004664002	-0.001193693	-0.001320336	-0.004324926	0.000913288	-0.000158935	-0.002345986	0.001784997	0.001399902	0.002452531	-0.001617679	-0.002217058	0.003627641	-0.00408353	-0.003484535	-1.34E-05	-0.004587933	-0.002224535	0.004643638	0.00148145	-0.002677203	-0.002237704	-0.00020209	0.004115393	-5.25E-05	0.004222131	-0.003733151	-0.000186341	-0.000779482	0.004173581	0.002789376	0.004157153	-0.003075564	-0.001955014	0.003571076	0.001797649	-0.00235739	0.00268198	-0.001034064	0.004657886	-0.002370468	-0.000583451	0.000690908	0.000340653	-0.004058919	-0.004102157	-0.003331095	-0.002819487
0.004595553	0.003742018	0.001570829	4.54E-05	-0.002161275	-0.001881002	0.002224643	-0.001469737	-0.001320844	-0.002207944	-0.004155433	0.000737838	-0.002954305	-0.004258531	0.001870952	-0.000283564	0.001056308	-0.003609457	0.003911536	0.002045251	0.000979947	0.002468949	0.000486759	-0.002064341	0.002698017	-0.000860253	-0.003481821	-0.003023046	-0.002685963	-0.002796568	-0.002858365	-0.000770786	-0.002983585	0.001392938	0.00052434	0.001946866	0.004207088	-0.004103804	-0.003862405	-0.004157911	0.004698413	-0.000171063	0.003656275	-0.003322822	0.002073845	-0.004215209	0.003988098	-0.002071057	0.001906661	0.003750542	-0.002792637	-0.002854106	-0.002625813	-0.002409533	0.002514495	0.004866587	-0.00171016	-0.001730641	-0.001665016	0.002749859	-0.004855803	0.001785325	-0.004862721	-0.001295592	-0.000904085	-0.002720456	-0.003381723	0.002653198	-0.000157343	-0.003489911	-0.003666634	0.004250916	0.002140873	-0.001644016	-0.001952594	0.00020707	-0.001492217	0.00457162	-0.001802282	-0.001235542	-0.001491081	-0.004760361	0.00169425	-0.002345258	-0.002851459	0.003657543	-0.004945383	0.003385801	0.004378719	-0.000860425	-0.00404134	0.000707196	0.002785572	0.003108133	-0.000924635	0.004792247	-0.003446849	-0.004102715	0.00229793	0.002583958	-0.001996168
0.001671791	-0.002789991	0.001671731	0.00397196	-0.003236616	-0.002190693	0.000336419	-0.002798623	0.004645277	0.001980233	0.004385243	-0.000910678	-0.004563618	-0.004539067	0.003817487	-0.000239317	-0.001324653	-0.00158483	-0.001400257	5.67E-05	-0.00113145	-0.003346307	0.004341396	-0.000777132	0.002778989	0.000868716	-0.001699017	0.00292749	0.00063142	-0.005234668	-0.003976218	-0.004610598	0.0018004	0.001461242	0.00085	-0.000734327	-3.54E-05	-0.001388273	-0.000935566	0.002663274	-0.000412917	-0.000888095	0.004150287	-0.002597871	0.001507467	-0.000602081	0.003214531	0.003919233	-0.003771565	-0.004806371	0.000174987	-0.001922662	0.002091578	0.00143384	0.001944062	0.00060179	0.001638994	-0.004735345	0.003900025	0.003464027	0.003380745	-0.000739099	0.001108129	-0.000950735	0.00253895	-0.004675695	-0.001349137	0.000640093	-0.004072617	0.003621441	-0.003768362	0.003304033	0.001159815	-0.00175337	0.00491875	0.000529605	-0.000859797	0.004876628	0.003597568	0.001829424	-0.004704598	0.001851174	0.002726377	-0.001810856	0.001796962	-0.000468505	0.000649113	-0.001055063	0.004608335	0.00215465	-0.000859564	-0.00306372	-0.002435121	0.002995774	-0.00128748	0.000534417	-0.00138083	0.000911083	0.000992624	-0.003528489	-0.002029807
-2.46E-05	-0.002035322	-0.001764459	0.001509688	0.000396552	0.003380977	0.000943686	-0.004118877	0.000398814	-0.002646209	0.002406756	-0.002954577	-0.002140126	-0.003250123	0.00438014	0.00424961	-0.000483284	-0.001200544	0.002507824	0.004530747	0.002790594	7.75E-05	-0.004512859	0.003172464	0.002065991	0.000370767	0.000548735	-0.003847497	0.002332666	-0.003836112	0.001129619	-0.000996727	0.005027975	0.001805874	0.00117682	0.002636605	0.001790556	-0.002173178	-0.002216188	0.004949195	-0.001250233	0.000371063	0.004867914	-0.000788862	-0.001629974	0.004016457	0.000151042	-0.001373562	0.000478385	-0.00194299	0.000796951	-0.004141528	-0.000923309	0.001185667	-0.000674711	0.004433224	-0.004698539	-0.003568614	-0.00370189	0.000625483	-0.000561956	-0.002153127	-0.001868528	0.004884616	-0.004522913	-0.000385696	-0.003047476	-0.00239395	-0.001069734	-0.001980477	-0.00299932	0.004739972	0.000554068	0.002103305	0.005205235	0.000629134	0.00342227	-0.001955334	-0.000994019	-0.000411736	0.003017654	-0.00457971	-0.004446298	0.003451591	0.004178994	-0.000687287	-0.000150479	-0.002727424	-0.003197557	0.00056953	-0.002920955	-0.004959716	-0.001804074	0.002757004	-0.002735815	0.001437215	0.00466743	-0.00035722	0.003467631	-0.001419232	0.000798295
